,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path
39,Global Viral 50,Cada um na Sua - Ao Vivo,Fernando & Sorocaba,221498,74,0.0,../../Data_Files/Song_Lyrics/global_viral_50/CadaumnaSuaAoVivo_FernandoSorocaba.txt
40,Global Viral 50,TELÉFONO,Aitana,163293,81,0.000177,../../Data_Files/Song_Lyrics/global_viral_50/TELFONO_Aitana.txt
41,Global Viral 50,Taking A Walk,Trippie Redd,121680,81,0.0,../../Data_Files/Song_Lyrics/global_viral_50/TakingAWalk_TrippieRedd.txt
42,Global Viral 50,Copacabana,Leon Machère,209406,76,0.0,../../Data_Files/Song_Lyrics/global_viral_50/Copacabana_LeonMachre.txt
43,Global Viral 50,Chica Paranormal,Paulo Londra,221214,83,0.0,../../Data_Files/Song_Lyrics/global_viral_50/ChicaParanormal_PauloLondra.txt
44,Global Viral 50,Cobaia,Lauana Prado,219442,49,0.0,../../Data_Files/Song_Lyrics/global_viral_50/Cobaia_LauanaPrado.txt
45,Global Viral 50,É natural (Participação especial de Bruno Cardoso) - Ao vivo,Ferrugem,207093,66,0.0,../../Data_Files/Song_Lyrics/global_viral_50/naturalParticipaoespecialdeBrunoCardosoAovivo_Ferrugem.txt
46,Global Viral 50,Hipócrita,Anuel Aa,192000,84,0.0,../../Data_Files/Song_Lyrics/global_viral_50/Hipcrita_AnuelAa.txt
47,Global Viral 50,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,234961,81,0.0,../../Data_Files/Song_Lyrics/global_viral_50/LargadosTraasAoVivo_ZNetoCristiano.txt
48,Global Viral 50,Mujeres,Mozart La Para,187666,77,7.929999999999999e-05,../../Data_Files/Song_Lyrics/global_viral_50/Mujeres_MozartLaPara.txt
49,Global Viral 50,Devagarinho,Luísa Sonza,137045,73,5.45e-05,../../Data_Files/Song_Lyrics/global_viral_50/Devagarinho_LusaSonza.txt
