,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path
39,United States Top 50,Psycho (feat. Ty Dolla $ign),Post Malone,221440,90,0.0,../../Data_Files/Song_Lyrics/united_states_top_50/PsychofeatTyDollaign_PostMalone.txt
40,United States Top 50,YOSEMITE,Travis Scott,150043,86,3.4e-06,../../Data_Files/Song_Lyrics/united_states_top_50/YOSEMITE_TravisScott.txt
41,United States Top 50,Youngblood,5 Seconds of Summer,203417,87,0.0,../../Data_Files/Song_Lyrics/united_states_top_50/Youngblood_5SecondsofSummer.txt
42,United States Top 50,Wasted (feat. Lil Uzi Vert),Juice WRLD,258475,78,0.0,../../Data_Files/Song_Lyrics/united_states_top_50/WastedfeatLilUziVert_JuiceWRLD.txt
43,United States Top 50,God's Plan,Drake,198973,91,8.290000000000001e-05,../../Data_Files/Song_Lyrics/united_states_top_50/GodsPlan_Drake.txt
44,United States Top 50,Natural,Imagine Dragons,189466,89,0.0,../../Data_Files/Song_Lyrics/united_states_top_50/Natural_ImagineDragons.txt
45,United States Top 50,Nice For What,Drake,210746,88,0.000109,../../Data_Files/Song_Lyrics/united_states_top_50/NiceForWhat_Drake.txt
46,United States Top 50,Taking A Walk,Trippie Redd,121680,81,0.0,../../Data_Files/Song_Lyrics/united_states_top_50/TakingAWalk_TrippieRedd.txt
47,United States Top 50,changes,XXXTENTACION,121886,91,0.0,../../Data_Files/Song_Lyrics/united_states_top_50/changes_XXXTENTACION.txt
48,United States Top 50,W O R K I N M E,Quavo,169620,83,7.06e-06,../../Data_Files/Song_Lyrics/united_states_top_50/WORKINME_Quavo.txt
49,United States Top 50,Body (feat. brando),Loud Luxury,163216,73,9.44e-05,../../Data_Files/Song_Lyrics/united_states_top_50/Bodyfeatbrando_LoudLuxury.txt
