,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path,compound,negative,neutral,positive
27,RapCaviar,Ned Flanders (feat. A$AP Ferg),MadeinTYO,161013,80,0.0,../../Data_Files/Song_Lyrics/rap_caviar/NedFlandersfeatAAPFerg_MadeinTYO.txt,0.09880909090909093,0.09377272727272729,0.7310454545454547,0.17515909090909096
28,RapCaviar,Not Alike (feat. Royce Da 5'9),Eminem,288086,84,0.0,../../Data_Files/Song_Lyrics/rap_caviar/NotAlikefeatRoyceDa59_Eminem.txt,-0.026403333333333324,0.09532,0.8274666666666666,0.0772
29,RapCaviar,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,238373,75,0.0,../../Data_Files/Song_Lyrics/rap_caviar/BigBankfeat2ChainzBigSeanNickiMinaj_YG.txt,-0.03362291666666667,0.09347916666666667,0.8341875,0.07233333333333333
30,RapCaviar,The Flute Song,Russ,147600,75,0.0,../../Data_Files/Song_Lyrics/rap_caviar/TheFluteSong_Russ.txt,0.0621276923076923,0.10578461538461538,0.6738615384615384,0.22033846153846154
31,RapCaviar,Life Goes On,Lil Baby,247054,81,0.0,../../Data_Files/Song_Lyrics/rap_caviar/LifeGoesOn_LilBaby.txt,-0.046197752808988767,0.10749438202247191,0.8094269662921348,0.08308988764044943
32,RapCaviar,Fr Fr (feat. Lil Skies),Wiz Khalifa,195590,80,2.63e-06,../../Data_Files/Song_Lyrics/rap_caviar/FrFrfeatLilSkies_WizKhalifa.txt,0.014478494623655911,0.07608602150537636,0.810537634408602,0.11337634408602149
33,RapCaviar,Pull Up (feat. NAV),A Boogie Wit da Hoodie,193575,75,0.0,../../Data_Files/Song_Lyrics/rap_caviar/PullUpfeatNAV_ABoogieWitdaHoodie.txt,0.014478494623655911,0.07608602150537636,0.810537634408602,0.11337634408602149
34,RapCaviar,Head On (feat. Kevin Gates),YoungBoy Never Broke Again,117995,73,4.47e-06,../../Data_Files/Song_Lyrics/rap_caviar/HeadOnfeatKevinGates_YoungBoyNeverBrokeAgain.txt,-0.04002307692307692,0.06256410256410257,0.8861282051282051,0.05133333333333333
35,RapCaviar,SWISH,Tyga,194935,87,0.0,../../Data_Files/Song_Lyrics/rap_caviar/SWISH_Tyga.txt,-0.0504109375,0.11410937500000001,0.816125,0.06971875
36,RapCaviar,The Return,Logic,252133,77,0.0,../../Data_Files/Song_Lyrics/rap_caviar/TheReturn_Logic.txt,-0.01744077669902912,0.11557281553398058,0.7291262135922331,0.15529126213592231
37,RapCaviar,Bigger Than You (feat. Drake & Quavo),2 Chainz,225893,81,0.0,../../Data_Files/Song_Lyrics/rap_caviar/BiggerThanYoufeatDrakeQuavo_2Chainz.txt,0.006198969072164947,0.11622680412371135,0.7267938144329896,0.1570103092783505
38,RapCaviar,REEL IT IN,Aminé,121346,73,0.0,../../Data_Files/Song_Lyrics/rap_caviar/REELITIN_Amin.txt,-0.17389433962264156,0.20015094339622644,0.7145660377358489,0.08528301886792454
39,RapCaviar,Chun Swae (feat. Swae Lee),Nicki Minaj,370440,75,0.00151,../../Data_Files/Song_Lyrics/rap_caviar/ChunSwaefeatSwaeLee_NickiMinaj.txt,0.025107954545454548,0.06113636363636365,0.8420909090909091,0.09677272727272729
40,RapCaviar,In My Feelings,Drake,217933,83,0.0144,../../Data_Files/Song_Lyrics/rap_caviar/InMyFeelings_Drake.txt,-0.022602702702702704,0.11904054054054053,0.7779999999999999,0.10297297297297298
41,RapCaviar,2 Seater (feat. Quavo & 21 Savage),DJ Holiday,158796,73,0.0,../../Data_Files/Song_Lyrics/rap_caviar/2SeaterfeatQuavo21Savage_DJHoliday.txt,-0.013375342465753424,0.08502739726027399,0.8275479452054795,0.08742465753424657
42,RapCaviar,Kept Back (feat. Lil Pump),Gucci Mane,177651,76,0.0,../../Data_Files/Song_Lyrics/rap_caviar/KeptBackfeatLilPump_GucciMane.txt,-0.11612386363636365,0.14888636363636365,0.797159090909091,0.053954545454545456
43,RapCaviar,Album of the Year - Freestyle,J. Cole,138872,78,0.0,../../Data_Files/Song_Lyrics/rap_caviar/AlbumoftheYearFreestyle_JCole.txt,-0.007307692307692321,0.10742307692307693,0.766346153846154,0.12623076923076923
44,RapCaviar,Rotation 112th (feat. Rich The Kid) - Remix,Jay Rock,297826,63,0.000122,../../Data_Files/Song_Lyrics/rap_caviar/Rotation112thfeatRichTheKidRemix_JayRock.txt,-0.21816588235294118,0.17465882352941178,0.7925882352941174,0.03271764705882353
45,RapCaviar,APESHIT,The Carters,264853,79,0.0,../../Data_Files/Song_Lyrics/rap_caviar/APESHIT_TheCarters.txt,-0.21816588235294118,0.17465882352941178,0.7925882352941174,0.03271764705882353
46,RapCaviar,It's A Slime (feat. Lil Uzi Vert),Young Thug,142840,73,0.0,../../Data_Files/Song_Lyrics/rap_caviar/ItsASlimefeatLilUziVert_YoungThug.txt,-0.03413733333333334,0.16102666666666665,0.6728533333333333,0.16606666666666667
47,RapCaviar,I Might Need Security,Chance the Rapper,240640,80,0.0,../../Data_Files/Song_Lyrics/rap_caviar/IMightNeedSecurity_ChancetheRapper.txt,-0.13519876543209877,0.18939506172839504,0.7570246913580247,0.053592592592592594
48,RapCaviar,XTCY,Kanye West,176613,68,0.0,../../Data_Files/Song_Lyrics/rap_caviar/XTCY_KanyeWest.txt,-0.01672941176470589,0.1502549019607843,0.6710196078431372,0.17874509803921568
49,RapCaviar,Barbie Dreams,Nicki Minaj,279866,82,0.0,../../Data_Files/Song_Lyrics/rap_caviar/BarbieDreams_NickiMinaj.txt,-0.03380097087378642,0.10831067961165047,0.7956601941747573,0.0960388349514563
