,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path,compound,negative,neutral,positive
26,Today's Top Hits,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,195419,81,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/GoodbyefeatNickiMinajWillyWilliam_JasonDerulo.txt,0.2410576923076923,0.04361538461538461,0.7285384615384616,0.22800000000000004
27,Today's Top Hits,God is a woman,Ariana Grande,197573,89,3.32e-05,../../Data_Files/Song_Lyrics/todays_top_hits/Godisawoman_ArianaGrande.txt,0.20454218750000003,0.0,0.798609375,0.201390625
28,Today's Top Hits,REMEDY,Alesso,190295,73,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/REMEDY_Alesso.txt,0.007563265306122447,0.049510204081632654,0.8894897959183674,0.061
29,Today's Top Hits,Taste (feat. Offset),Tyga,232959,95,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/TastefeatOffset_Tyga.txt,0.04112469135802469,0.09058024691358024,0.7786543209876543,0.13076543209876543
30,Today's Top Hits,Vaina Loca,Ozuna,176133,79,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/VainaLoca_Ozuna.txt,-0.10225454545454546,0.10376363636363636,0.8926727272727275,0.003563636363636364
31,Today's Top Hits,Real Friends,Camila Cabello,223583,77,5.07e-06,../../Data_Files/Song_Lyrics/todays_top_hits/RealFriends_CamilaCabello.txt,0.10211568627450981,0.043352941176470594,0.8462352941176472,0.11041176470588233
32,Today's Top Hits,Shotgun,George Ezra,201287,90,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/Shotgun_GeorgeEzra.txt,0.1143422222222222,0.0,0.8141111111111113,0.18588888888888888
33,Today's Top Hits,Noticed,Lil Mosey,165000,81,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/Noticed_LilMosey.txt,-0.056487272727272726,0.10130909090909089,0.8058181818181819,0.0928909090909091
34,Today's Top Hits,All I Am,Jess Glynne,218868,79,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/AllIAm_JessGlynne.txt,-0.00813888888888889,0.09148148148148147,0.8450555555555554,0.06346296296296296
35,Today's Top Hits,Jackie Chan,Tiësto,215759,94,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/JackieChan_Tisto.txt,-0.00813888888888889,0.09148148148148147,0.8450555555555554,0.06346296296296296
36,Today's Top Hits,IDOL,BTS,260233,83,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/IDOL_BTS.txt,0.031080681818181823,0.035193181818181825,0.9027954545454545,0.06201136363636364
37,Today's Top Hits,Youngblood,5 Seconds of Summer,203417,90,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/Youngblood_5SecondsofSummer.txt,0.01426825396825397,0.0611111111111111,0.8305873015873015,0.10830158730158732
38,Today's Top Hits,Magic In The Hamptons (feat. Lil Yachty),Social House,164640,80,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/MagicInTheHamptonsfeatLilYachty_SocialHouse.txt,0.051084444444444446,0.04017777777777778,0.8856888888888886,0.07413333333333334
39,Today's Top Hits,Darkside,Alan Walker,211866,86,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/Darkside_AlanWalker.txt,-0.010497916666666664,0.062416666666666655,0.8952291666666667,0.042374999999999996
40,Today's Top Hits,High Hopes,Panic! At The Disco,190946,88,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/HighHopes_PanicAtTheDisco.txt,-0.010497916666666664,0.062416666666666655,0.8952291666666667,0.042374999999999996
41,Today's Top Hits,8 Letters,Why Don't We,190026,79,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/8Letters_WhyDontWe.txt,-0.03742452830188679,0.055150943396226414,0.9241509433962265,0.02069811320754717
42,Today's Top Hits,Level Up,Ciara,204150,80,0.0107,../../Data_Files/Song_Lyrics/todays_top_hits/LevelUp_Ciara.txt,0.22509142857142858,0.05534285714285715,0.7592428571428572,0.18542857142857141
43,Today's Top Hits,The Return,Logic,252133,77,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/TheReturn_Logic.txt,-0.01744077669902912,0.11557281553398058,0.7291262135922331,0.15529126213592231
44,Today's Top Hits,We Don't Care,Sigala,207429,80,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/WeDontCare_Sigala.txt,-0.01744077669902912,0.11557281553398058,0.7291262135922331,0.15529126213592231
45,Today's Top Hits,Finest Hour (feat. Abir),Cash Cash,215781,80,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/FinestHourfeatAbir_CashCash.txt,-0.1176,0.12754385964912282,0.8495614035087719,0.022894736842105266
46,Today's Top Hits,SWISH,Tyga,194935,87,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/SWISH_Tyga.txt,-0.0504109375,0.11410937500000001,0.816125,0.06971875
47,Today's Top Hits,Ring (feat. Kehlani),Cardi B,177139,79,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/RingfeatKehlani_CardiB.txt,-0.02761111111111111,0.1155,0.7883148148148149,0.09622222222222222
48,Today's Top Hits,Still New York,MAX,224914,76,0.0,../../Data_Files/Song_Lyrics/todays_top_hits/StillNewYork_MAX.txt,0.027666176470588232,0.021735294117647058,0.9186764705882353,0.05958823529411766
49,Today's Top Hits,broken,lovelytheband,204878,78,4.26e-06,../../Data_Files/Song_Lyrics/todays_top_hits/broken_lovelytheband.txt,0.027666176470588232,0.021735294117647058,0.9186764705882353,0.05958823529411766
