,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path
40,¡Viva Latino!,Usted,Juan Magán,233748,82,0.0,../../Data_Files/Song_Lyrics/viva_latino/Usted_JuanMagn.txt
41,¡Viva Latino!,Calypso,Luis Fonsi,200346,85,0.0,../../Data_Files/Song_Lyrics/viva_latino/Calypso_LuisFonsi.txt
42,¡Viva Latino!,El Farsante - Remix,Ozuna,258000,82,0.0,../../Data_Files/Song_Lyrics/viva_latino/ElFarsanteRemix_Ozuna.txt
43,¡Viva Latino!,Cuando Nadie Ve,Morat,219184,81,0.0,../../Data_Files/Song_Lyrics/viva_latino/CuandoNadieVe_Morat.txt
44,¡Viva Latino!,Quien Sabe,Natti Natasha,271013,74,0.00014099999999999998,../../Data_Files/Song_Lyrics/viva_latino/QuienSabe_NattiNatasha.txt
45,¡Viva Latino!,Estamos Bien,Bad Bunny,208079,86,4.45e-06,../../Data_Files/Song_Lyrics/viva_latino/EstamosBien_BadBunny.txt
46,¡Viva Latino!,Dicen,Matt Hunter,220826,79,7.85e-06,../../Data_Files/Song_Lyrics/viva_latino/Dicen_MattHunter.txt
47,¡Viva Latino!,Marinero,Maluma,189133,42,0.0,../../Data_Files/Song_Lyrics/viva_latino/Marinero_Maluma.txt
48,¡Viva Latino!,Sirena,Cali Y El Dandee,205791,77,9.48e-06,../../Data_Files/Song_Lyrics/viva_latino/Sirena_CaliYElDandee.txt
49,¡Viva Latino!,Pa Dentro,Juanes,195533,75,0.00787,../../Data_Files/Song_Lyrics/viva_latino/PaDentro_Juanes.txt
