,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path,compound,negative,neutral,positive
28,Global Top 50,Normal,Eminem,222477,83,0.0,../../Data_Files/Song_Lyrics/global_top_50/Normal_Eminem.txt,-0.028042268041237113,0.09336082474226803,0.8344845360824742,0.0721340206185567
29,Global Top 50,Jackie Chan,Tiësto,215759,94,0.0,../../Data_Files/Song_Lyrics/global_top_50/JackieChan_Tisto.txt,-0.028042268041237113,0.09336082474226803,0.8344845360824742,0.0721340206185567
30,Global Top 50,Youngblood,5 Seconds of Summer,203417,87,0.0,../../Data_Files/Song_Lyrics/global_top_50/Youngblood_5SecondsofSummer.txt,0.01426825396825397,0.0611111111111111,0.8305873015873015,0.10830158730158732
31,Global Top 50,Stepping Stone,Eminem,309637,83,0.0,../../Data_Files/Song_Lyrics/global_top_50/SteppingStone_Eminem.txt,0.03394368932038835,0.08533009708737864,0.8069320388349517,0.10775728155339806
32,Global Top 50,Te Boté - Remix,Nio Garcia,417920,93,1.28e-05,../../Data_Files/Song_Lyrics/global_top_50/TeBotRemix_NioGarcia.txt,0.03394368932038835,0.08533009708737864,0.8069320388349517,0.10775728155339806
33,Global Top 50,Moonlight,XXXTENTACION,135090,93,0.00404,../../Data_Files/Song_Lyrics/global_top_50/Moonlight_XXXTENTACION.txt,-0.06924,0.13582222222222223,0.7482888888888891,0.11588888888888889
34,Global Top 50,Nonstop,Drake,238614,92,0.013,../../Data_Files/Song_Lyrics/global_top_50/Nonstop_Drake.txt,-0.02017866666666666,0.11185333333333335,0.7886399999999999,0.09952
35,Global Top 50,One Kiss (with Dua Lipa),Calvin Harris,214846,94,2.19e-05,../../Data_Files/Song_Lyrics/global_top_50/OneKisswithDuaLipa_CalvinHarris.txt,-0.02017866666666666,0.11185333333333335,0.7886399999999999,0.09952
36,Global Top 50,Natural,Imagine Dragons,189466,89,0.0,../../Data_Files/Song_Lyrics/global_top_50/Natural_ImagineDragons.txt,0.08588727272727273,0.05905454545454546,0.7367272727272727,0.20419999999999996
37,Global Top 50,Venom - Music From The Motion Picture,Eminem,269554,81,0.0,../../Data_Files/Song_Lyrics/global_top_50/VenomMusicFromTheMotionPicture_Eminem.txt,-0.05304049586776859,0.09004132231404958,0.8545619834710744,0.055404958677685946
38,Global Top 50,Happy Now,Zedd,207029,91,1.49e-06,../../Data_Files/Song_Lyrics/global_top_50/HappyNow_Zedd.txt,-0.05304049586776859,0.09004132231404958,0.8545619834710744,0.055404958677685946
39,Global Top 50,Good Guy (feat. Jessie Reyez),Eminem,142192,81,0.0,../../Data_Files/Song_Lyrics/global_top_50/GoodGuyfeatJessieReyez_Eminem.txt,-0.006013725490196084,0.1254705882352941,0.7554117647058824,0.11911764705882354
40,Global Top 50,Beautiful (feat. Camila Cabello),Bazzi,180000,90,0.0,../../Data_Files/Song_Lyrics/global_top_50/BeautifulfeatCamilaCabello_Bazzi.txt,0.2876170212765958,0.03040425531914893,0.7165531914893617,0.2530212765957447
41,Global Top 50,Sin Pijama,Becky G,188560,92,2.93e-05,../../Data_Files/Song_Lyrics/global_top_50/SinPijama_BeckyG.txt,0.2876170212765958,0.03040425531914893,0.7165531914893617,0.2530212765957447
42,Global Top 50,No Es Justo,J Balvin,250840,86,0.000363,../../Data_Files/Song_Lyrics/global_top_50/NoEsJusto_JBalvin.txt,-0.07549638554216868,0.0643855421686747,0.9325301204819274,0.00308433734939759
43,Global Top 50,Paul - Skit,Paul Rosenberg,35240,82,0.0,../../Data_Files/Song_Lyrics/global_top_50/PaulSkit_PaulRosenberg.txt,-0.07549638554216868,0.0643855421686747,0.9325301204819274,0.00308433734939759
44,Global Top 50,God's Plan,Drake,198973,91,8.290000000000001e-05,../../Data_Files/Song_Lyrics/global_top_50/GodsPlan_Drake.txt,0.014895918367346939,0.13208163265306122,0.7511020408163267,0.11681632653061225
45,Global Top 50,no tears left to cry,Ariana Grande,205920,88,3.11e-06,../../Data_Files/Song_Lyrics/global_top_50/notearslefttocry_ArianaGrande.txt,0.073803125,0.0371875,0.825734375,0.137078125
46,Global Top 50,STARGAZING,Travis Scott,270714,91,4.05e-06,../../Data_Files/Song_Lyrics/global_top_50/STARGAZING_TravisScott.txt,-0.016816363636363633,0.10992727272727272,0.7947818181818181,0.0952909090909091
47,Global Top 50,Shotgun,George Ezra,201287,90,0.0,../../Data_Files/Song_Lyrics/global_top_50/Shotgun_GeorgeEzra.txt,0.1143422222222222,0.0,0.8141111111111113,0.18588888888888888
48,Global Top 50,Nice Guy (with Jessie Reyez),Eminem,150801,80,0.0,../../Data_Files/Song_Lyrics/global_top_50/NiceGuywithJessieReyez_Eminem.txt,-0.08599787234042554,0.18531914893617024,0.6944893617021276,0.1202127659574468
49,Global Top 50,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,163636,87,0.0,../../Data_Files/Song_Lyrics/global_top_50/WheneverfeatConorMaynard_KrisKrossAmsterdam.txt,-0.08599787234042554,0.18531914893617024,0.6944893617021276,0.1202127659574468
