,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path,compound,negative,neutral,positive
29,Rock This,Made An America,THE FEVER 333,173326,60,0.0022,../../Data_Files/Song_Lyrics/rock_this/MadeAnAmerica_THEFEVER333.txt,0.15037088607594937,0.034341772151898736,0.738594936708861,0.2270632911392406
30,Rock This,A Crime To Remember,Pop Evil,202761,61,6.09e-05,../../Data_Files/Song_Lyrics/rock_this/ACrimeToRemember_PopEvil.txt,0.013283928571428568,0.19098214285714285,0.5622142857142857,0.24680357142857146
31,Rock This,Just Say When (Version 2.0),Nothing More,224343,58,2.48e-06,../../Data_Files/Song_Lyrics/rock_this/JustSayWhenVersion20_NothingMore.txt,-0.06035581395348837,0.09783720930232558,0.835139534883721,0.06702325581395348
32,Rock This,One,The Hunna,191253,49,0.0891,../../Data_Files/Song_Lyrics/rock_this/One_TheHunna.txt,-0.026334285714285716,0.0388,0.9476571428571429,0.013542857142857143
33,Rock This,Sinner,Deaf Havana,207010,52,0.0,../../Data_Files/Song_Lyrics/rock_this/Sinner_DeafHavana.txt,-0.11705862068965515,0.14579310344827584,0.8046724137931034,0.049517241379310344
34,Rock This,Alone In A Room,Asking Alexandria,245861,67,0.0,../../Data_Files/Song_Lyrics/rock_this/AloneInARoom_AskingAlexandria.txt,-0.06744716981132075,0.11864150943396229,0.8120377358490567,0.06932075471698113
35,Rock This,She's Kerosene,The Interrupters,170453,61,1.74e-05,../../Data_Files/Song_Lyrics/rock_this/ShesKerosene_TheInterrupters.txt,0.016928000000000002,0.033280000000000004,0.92094,0.04582
36,Rock This,Crazy,From Ashes to New,185696,62,0.0,../../Data_Files/Song_Lyrics/rock_this/Crazy_FromAshestoNew.txt,-0.07842972972972972,0.22643243243243244,0.6747567567567567,0.09881081081081082
37,Rock This,Simplify,Young the Giant,211845,64,0.0,../../Data_Files/Song_Lyrics/rock_this/Simplify_YoungtheGiant.txt,-0.10265666666666666,0.12596666666666667,0.8306000000000001,0.04343333333333333
38,Rock This,Sometimes,Gerry Cinnamon,196600,64,0.0,../../Data_Files/Song_Lyrics/rock_this/Sometimes_GerryCinnamon.txt,0.03222666666666667,0.035777777777777776,0.9076444444444445,0.05657777777777778
39,Rock This,Rescue Me,Thirty Seconds To Mars,217960,67,0.0,../../Data_Files/Song_Lyrics/rock_this/RescueMe_ThirtySecondsToMars.txt,0.03222666666666667,0.035777777777777776,0.9076444444444445,0.05657777777777778
40,Rock This,Overthinking,Hands Like Houses,173000,58,4.89e-06,../../Data_Files/Song_Lyrics/rock_this/Overthinking_HandsLikeHouses.txt,-0.09635405405405405,0.13978378378378378,0.8037027027027026,0.05651351351351352
41,Rock This,Disease,Beartooth,228372,64,3.25e-06,../../Data_Files/Song_Lyrics/rock_this/Disease_Beartooth.txt,-0.02285106382978724,0.14291489361702128,0.7646595744680851,0.09242553191489362
42,Rock This,Surrender,From First To Last,182222,57,1.32e-05,../../Data_Files/Song_Lyrics/rock_this/Surrender_FromFirstToLast.txt,-0.02285106382978724,0.14291489361702128,0.7646595744680851,0.09242553191489362
43,Rock This,Halo,Boston Manor,223720,34,3.21e-05,../../Data_Files/Song_Lyrics/rock_this/Halo_BostonManor.txt,-0.037899999999999996,0.09407142857142858,0.8586071428571428,0.04732142857142857
44,Rock This,Numb,Meg Myers,262814,57,2.04e-06,../../Data_Files/Song_Lyrics/rock_this/Numb_MegMyers.txt,-0.0611547619047619,0.17823809523809522,0.6634523809523809,0.15826190476190471
45,Rock This,You Worry Me,Nathaniel Rateliff & The Night Sweats,214160,28,0.21,../../Data_Files/Song_Lyrics/rock_this/YouWorryMe_NathanielRateliffTheNightSweats.txt,-0.05097027027027027,0.1696216216216216,0.7644594594594596,0.06591891891891892
46,Rock This,I O U,You Me At Six,211186,61,7.25e-05,../../Data_Files/Song_Lyrics/rock_this/IOU_YouMeAtSix.txt,0.04220227272727273,0.05618181818181818,0.8465,0.09731818181818182
47,Rock This,Not Dead Yet,LEDGER,216013,56,0.000762,../../Data_Files/Song_Lyrics/rock_this/NotDeadYet_LEDGER.txt,-0.026572916666666658,0.13629166666666667,0.7523541666666667,0.11135416666666668
48,Rock This,Sit Next to Me,Foster The People,243146,77,0.000384,../../Data_Files/Song_Lyrics/rock_this/SitNexttoMe_FosterThePeople.txt,0.057757575757575765,0.027303030303030305,0.8167878787878788,0.1558787878787879
49,Rock This,Pictures of Girls,Wallows,204106,63,0.007140000000000001,../../Data_Files/Song_Lyrics/rock_this/PicturesofGirls_Wallows.txt,0.010374999999999999,0.021535714285714287,0.9585,0.019964285714285712
